Bias,OutgroupAttitudes,SymbolicThreat,ValuesThreat,BigFiveAgreeable,GeneralizedThreat,Unpredictability,Religiosity,SystemJustification,ID.fSELFINVESTMENT,ID.fSELFDEFINITION,Contact_quality,Contact_quantity,Contact_numberfriends,Contact_frequency,BeliefInJustWorld,Entitativity,RWA.AUTH,SDO.EGAL
0.64042987,0.144293892593024,0.420957903,1.455612863,-0.13474234,-0.59525029,0.99706641,-1.126081436,1.471857345,1.456759517,0.767207383,-0.3341037832,0.8447369584,2.3086417852,1.7438269412,1.9635066418,0.10540247,-0.2361910875,-0.712138353
2.90987983,-2.09835540012563,4.081253296,5.08794058,-1.33488268,6.70931643,2.82377008,-1.103766667,-0.775948451,1.028549635,0.624586113,-2.2164143842,-0.2462785753,1.3086417852,-2.2561730588,-0.5315683762,0.17814251,0.1753044054,0.832645475
1.55943261,0.133453744791724,-1.064390289,-1.125747664,0.86159661,0.66678842,-1.82235964,1.606258389,0.422642717,2.069105033,2.013860938,0.9824211872,0.946708097,-0.6913582148,0.7438269412,0.0020092486,1.77992443,,-0.760846087
-2.05587554,1.88540637311297,-1.043001698,-1.209490143,0.46532783,-0.84384358,-0.52357734,-0.962912559,-2.03877763,-1.408583796,-0.703681206,0.2468066356,0.5545253853,0.3086417852,0.7438269412,-2.4309114789,0.35875537,-0.3914022041,-0.97476657
1.10222576,-0.22643864265536,0.984736831,-0.432779112,0.86159661,2.68414314,-0.66410503,1.484845169,1.945814019,1.343626975,1.094996844,-1.0439215502,-1.3356438051,-0.6913582148,-2.2561730588,1.642471921,0.04218589,0.0876631692,1.468984655
0.6033557,-1.84758699402628,1.801360773,0.427674397,0.65779523,0.66678842,2.20544417,-1.013616049,1.060361297,-0.826104426,-0.746791492,-1.4653961841,-2.5117520165,-1.6913582148,-2.2561730588,1.1245750485,-1.27336043,-0.3390649608,-0.083978963
-2.87037854,0.889465929803318,-1.009318754,-1.125747664,0.26152644,-3.35838487,0.98502219,-0.986481434,-1.690940696,-1.642942507,-0.774531942,0.8202644806,0.2634786977,1.3086417852,0.7438269412,0.3870187728,-0.07431094,-0.0304433411,-0.982455188
-0.06957339,1.88540637311297,1.586131968,1.981096458,0.45399385,0.66678842,1.08623608,-0.888053795,0.852848156,2.016065272,2.082787953,-1.1155757549,-0.4789216911,-0.6913582148,0.7438269412,0.9512644676,-0.10140511,0.2781782787,1.2042772
-4.00510352,1.76544224396394,-1.064390289,-1.125747664,-0.9386139,0.66678842,0.06750179,-0.919292258,-1.326091084,-1.448599493,-0.315999884,0.8470517737,-0.2965575243,-0.6913582148,-0.2561730588,-2.0250899214,1.37351597,-0.2056628795,-1.020833294
-0.21114729,0.0243297634439961,0.232988764,-0.349036634,-0.14607632,0.66678842,2.27704036,-0.034138281,0.800267418,-0.258567362,-0.061947561,0.1240127149,0.5206176107,0.3086417852,-0.2561730588,-0.1409001353,0.69793945,-0.0742639592,0.048823688
2.48515812,-1.10241495681598,2.61162982,1.981096458,0.06905904,4.95009114,1.04693539,1.398640448,1.292077644,1.547088033,1.896641238,-0.5049398159,0.6707285448,2.3086417852,-0.2561730588,1.9327718511,-0.84031738,0.3667581614,1.089165327
-1.38294644,0.144293892593024,-0.275039071,-0.349036634,-0.14607632,-1.59915958,-0.58633981,1.334003328,0.325202796,-0.292464434,-0.062772974,0.2015717418,1.8666981105,1.3086417852,3.7438269412,-0.2766520602,-0.44634307,0.4991586622,1.484171992
-3.86352961,1.88540637311297,-1.064390289,-1.125747664,-0.53101113,-5.37573959,1.54239031,-1.064398785,-1.620549591,-0.45532008,0.116066323,1.0683894722,1.8106228409,0.3086417852,3.7438269412,-1.6673341484,1.5289879,-0.5448127072,-1.034645359
-0.06957339,0.889465929803318,0.186208113,0.176446961,0.26152644,-1.3505663,0.98502219,0.601083865,0.151622438,-0.176253316,0.159220054,0.608153499,0.6974339248,0.3086417852,1.7438269412,1.6436693498,0.68372346,0.1673579965,-0.182048896
0.92357769,-1.10241495681598,0.742571205,0.343931918,-0.33854373,-2.36401172,0.86030919,-0.458851254,-0.346245223,-0.469027319,-0.620640259,-1.3238694112,-0.9082047216,-0.6913582148,-2.2561730588,-0.3008312415,-0.52310236,-0.0304433411,0.620738161
0.78200378,-0.106474513506332,-1.009318754,0.427674397,0.25019246,1.42210442,-1.74484858,-0.538433914,1.406498266,0.867205934,0.311604563,0.1411248182,0.0396699397,0.3086417852,-1.2561730588,1.1966577827,-0.26826692,-0.20666446,-0.447174737
1.55943261,0.133453744791724,0.119720369,2.757807489,-0.54234511,-0.08852758,3.30119046,1.257785397,-0.101126499,1.7061009,1.221744942,-0.0392393997,-0.376584309,0.3086417852,-1.2561730588,-2.1295526618,-0.95243434,0.1314837873,-0.409027387
-2.05587554,-0.106474513506332,-0.916348953,-1.125747664,0.26152644,-0.33712087,-0.58633981,-1.212810976,-0.38240783,-1.616106705,-1.370886431,-0.3748243531,-0.3509207455,-0.6913582148,-0.2561730588,-1.2731730543,0.10896505,-0.0304433411,-1.034729044
0.92357769,-0.106474513506332,-0.753864447,-1.125747664,0.26152644,0.66678842,-1.77309964,0.475553623,1.20546999,0.658458902,0.93121345,0.0841528478,0.4455678099,-0.6913582148,3.7438269412,0.0666086327,0.49121944,0.3962847889,-0.043049193
-0.31564703,-0.21559849485406,1.736965073,3.618260998,-0.14607632,-1.10197301,1.95771671,0.55114997,0.672639588,0.321712516,0.862133485,-0.0056829224,0.2056403398,1.3086417852,1.7438269412,1.1681414528,-0.24998876,0.0556059564,1.406312473
-0.06957339,-0.106474513506332,-0.755462511,-1.209490143,0.26152644,0.66678842,-0.84455372,-0.156020399,1.647717875,0.101868433,0.948588919,0.3768538303,0.4560718832,0.3086417852,0.7438269412,2.0609768627,0.31564609,0.2791100366,-0.761407694
-2.05587554,1.88540637311297,-1.043001698,-1.125747664,-0.14607632,-0.08852758,-2.85892551,-1.128476837,-2.501601623,-3.122975186,-3.226584296,0.9883772819,1.7464902716,2.3086417852,2.7438269412,-2.7133278102,0.75231746,-0.2056628795,-0.999146683
-0.06957339,1.88540637311297,-1.090021081,0.595159354,0.86159661,2.69367928,-1.73753586,0.667872333,-2.131138265,0.43781069,-0.07336917,0.9358216659,1.8801122344,2.3086417852,1.7438269412,-1.7679827329,0.32519025,0.5026141168,-1.034729044
1.59650678,-1.10241495681598,-0.255538548,-0.265294155,-0.9386139,0.66678842,2.01881796,-1.11182315,-0.976400022,-0.611675407,-0.434256103,0.2536243912,1.0221013259,0.3086417852,0.7438269412,-1.5253042773,0.31715025,-0.1333172143,1.037788513
0.25064859,0.638697523703962,-0.693908275,-1.125747664,0.46532783,-1.3505663,-0.79627855,-0.649779126,0.869572884,0.562361386,-0.154052074,0.2346420803,0.849647339,-0.6913582148,-1.2561730588,-0.0181128047,-0.1753977,0.089502977,-0.924043797
-1.06272446,-1.10241495681598,0.628090891,-0.516521591,-1.53868407,3.7071247,1.95605549,0.819110282,0.15712031,-0.46796649,-0.10557606,0.3161747004,-0.2101837118,0.3086417852,-1.2561730588,0.5235538666,1.16297662,-0.2361910875,-0.058350999
-0.06957339,1.88540637311297,-1.064390289,-1.125747664,-0.73481251,-4.62995973,-1.59863515,0.848678913,-1.915868075,-1.149650324,-0.72830266,1.0520276037,2.1631298275,2.3086417852,3.7438269412,-1.1858223606,0.3044174,0.1314837873,-0.552406129
-0.06957339,1.88540637311297,-0.449033257,-1.125747664,0.86159661,0.66678842,2.82377008,0.654522587,0.419479045,2.178938098,2.177017905,0.7431366425,-0.8308653222,-1.6913582148,-2.2561730588,-1.8000199383,1.22286231,-0.5448127072,-0.978504641
0.92357769,-1.10241495681598,0.806415977,1.981096458,0.05772506,1.42210442,1.04693539,1.085196355,1.034947989,-0.226846939,-0.419995915,-0.7179223422,-0.4110403482,-1.6913582148,-2.2561730588,1.6561412706,-1.19476926,0.089502977,0.217607653
0.10907469,0.0134896156426961,1.820036154,-1.125747664,0.26152644,-4.38136644,-2.22127623,0.922913592,-0.383805579,0.379744666,0.486338657,0.6873741616,0.0918027412,0.3086417852,-0.2561730588,0.9500619755,0.15633411,0.3962847889,-0.318667834
-0.06957339,-1.10241495681598,1.567222139,1.897353979,0.26152644,1.68023385,0.80892068,1.236427303,0.184371141,-0.778390447,-1.093205976,0.1738283891,0.0169462547,-0.6913582148,0.7438269412,0.4126500154,-0.78291701,0.3908620767,2.170436736
-0.06957339,1.88540637311297,-1.064390289,-1.125747664,0.86159661,0.66678842,-2.84059488,0.213152547,2.799101947,2.120149649,2.01939714,0.970261124,0.2617946242,-0.6913582148,1.7438269412,2.7688423527,0.81867202,-0.1476112048,-0.918882726
0.10907469,-1.10241495681598,0.751247641,0.427674397,-0.13474234,-0.33712087,-0.64910228,-1.311102345,-1.061688143,-0.946217599,-0.16880831,0.4149875609,0.6358291853,0.3086417852,1.7438269412,-1.3025646302,-0.45156307,-0.441938834,-0.978504641
1.91672876,-1.10241495681598,1.643972518,2.064838937,-0.53101113,2.17742043,3.17589621,-1.076736883,1.484417389,1.476839749,1.399315348,-0.8012236421,0.5636855933,-0.6913582148,-0.2561730588,1.757686925,-0.09204719,-0.20666446,1.519126594
-0.56844345,0.144293892593024,-0.990212685,-1.125747664,-0.34987771,-1.59915958,-0.56368772,-0.596055928,-0.73363918,-0.119107909,-0.352242158,0.0068383279,0.8541836924,0.3086417852,-0.2561730588,0.0194188001,0.29678016,0.2791100366,-0.264672056
-0.74250248,1.63463796701361,-1.060762451,-1.125747664,0.65779523,1.17351114,-0.27584988,-1.031791934,0.092035531,0.75882974,0.77591818,0.9627832246,1.0849373456,-0.6913582148,-0.2561730588,0.9915355079,0.50451146,-0.3390649608,-1.020833294
-0.06957339,-0.117314661307632,-0.755462511,-0.349036634,0.26152644,0.66678842,-1.86871231,0.723690247,0.12328387,0.996790109,1.343244043,0.7440329914,0.834959792,1.3086417852,2.7438269412,-0.7999942664,0.71305124,0.1673579965,0.401449333
0.10907469,0.76950180065429,-0.960821679,-0.349036634,0.46532783,0.66678842,-1.86871231,-0.368117425,-1.597960283,0.014055544,-0.344642699,0.8147825936,0.1870994855,1.3086417852,0.7438269412,-0.2031801719,-0.55297425,-0.20666446,-0.982455188
-0.74250248,0.76950180065429,-0.575543593,-1.125747664,0.46532783,-3.11932772,-0.47384428,1.296361942,1.157613664,0.601758444,0.565542374,0.1394478475,0.1895327467,0.3086417852,0.7438269412,1.8464159258,-0.33041869,0.3846688335,-0.058350999
-0.06957339,1.88540637311297,-1.060762451,-1.125747664,0.65779523,0.66678842,1.04693539,-1.126081436,-1.430881433,1.014628597,1.829015102,0.9806224071,1.3982091918,0.3086417852,0.7438269412,-0.9835078731,1.13162429,-0.1333172143,-0.790564653
-1.06272446,-0.106474513506332,-0.978495725,-1.125747664,-0.14607632,-1.09243687,2.28243911,-0.994722357,-0.86213584,-1.952014684,-1.00276513,-0.0357355823,-0.5778148612,-0.6913582148,-0.2561730588,0.6531805441,-1.49267253,0.1753044054,-0.978504641
-0.06957339,1.88540637311297,-0.990212685,-1.125747664,0.05772506,0.66678842,-0.64910228,-0.991190154,2.862918182,1.526522373,1.358295348,-0.4458600235,-2.2523982522,-1.6913582148,-2.2561730588,2.7485947128,-0.41144857,-0.2056628795,-0.890582307
-0.56385441,0.638697523703962,-0.907985245,-1.125747664,0.26152644,0.66678842,-1.20731968,-1.212810976,1.68430871,0.257679132,0.478374805,0.7019895904,0.3299298237,-1.6913582148,-2.2561730588,0.6542765499,0.94714464,-0.3390649608,-0.225580607
-0.06957339,1.88540637311297,-0.580957103,0.595159354,-0.14607632,-3.87464373,2.55445973,1.199807373,0.024714421,0.874005675,0.545488939,0.6794338725,0.4330562798,0.3086417852,1.7438269412,0.3711922391,0.13791717,0.2638842881,-0.431160742
-0.06957339,1.88540637311297,-1.02672839,3.176519882,0.86159661,0.66678842,4.66251797,0.023969115,0.759972754,0.970323934,1.07516163,1.053597977,1.2252754388,0.3086417852,3.7438269412,1.361983946,0.75729744,0.2343576606,-0.105486562
1.77515485,-0.982450827666954,0.956460429,-1.125747664,0.65779523,0.66678842,2.86517558,-0.888053795,1.782568383,1.861131398,2.023508798,0.8579899579,-0.2342834682,0.3086417852,-0.2561730588,2.1685329223,-0.07113188,-0.2056628795,-0.552406129
0.92357769,-1.10241495681598,-0.171277415,-0.349036634,0.26152644,0.66678842,-1.37159617,0.209238112,0.370390908,0.216834231,0.343741701,-0.4521774779,0.47916301,-0.6913582148,-1.2561730588,0.661356056,0.38791286,-0.0561460838,1.196099823
-0.06957339,1.88540637311297,-1.064390289,-1.125747664,0.86159661,0.66678842,,-1.218248284,-0.187732013,1.77524689,1.251916921,0.9902661877,0.8086804659,0.3086417852,2.7438269412,-2.0557863081,0.13491403,-0.3914022041,-0.978504641
-0.06957339,-1.10241495681598,-1.060762451,-1.125747664,-0.54234511,1.68023385,0.46479961,-1.212810976,-0.255444787,-2.213010301,-2.182454585,0.2084212688,0.2383778134,-0.6913582148,-0.2561730588,-0.0512121293,0.44918759,-0.1333172143,-0.901011236
0.25064859,-0.106474513506332,0.063916229,0.511416876,0.26152644,1.42210442,0.14497877,-0.759771966,0.959168619,0.931689247,0.999776911,-0.9151177039,-0.7765086287,-0.6913582148,-0.2561730588,0.2008204749,-0.1215967,0.0286099141,0.527343427
-0.06957339,-0.106474513506332,1.229490261,1.981096458,0.26152644,3.94618185,0.79920793,1.443047638,0.957819375,0.984987835,0.60869936,1.0241602571,2.1592294028,2.3086417852,3.7438269412,-0.8716104038,0.18388206,0.0876631692,0.901082036
1.95380293,-0.0956343657050317,-0.162169095,-1.125747664,0.86159661,0.66678842,-2.65396868,0.653135135,1.84224845,2.008230819,2.046210032,0.8966641507,1.7865874814,0.3086417852,3.7438269412,2.1192350425,1.48384681,-0.0742639592,-1.020833294
3.54573476,-3.9702721575959,4.294286959,5.171683059,0.86159661,3.43945914,-0.28830629,0.685409201,0.16180089,1.128749297,0.758641713,-2.4615258142,-2.6511742845,-1.6913582148,-2.2561730588,1.1264682433,-0.52261427,0.089502977,3.199163948
0.07200052,1.75460209616264,0.624039382,-0.600264069,0.05772506,2.42601371,0.14785018,1.764185894,1.49475273,2.180343262,2.232686145,0.6224293099,-0.7797494377,-1.6913582148,-0.2561730588,0.6909757393,1.12950323,0.9401807827,0.47987614
-0.10664756,0.00264946784139608,1.595960242,1.204385428,0.86159661,-0.08852758,4.43697436,0.057148732,-1.702648754,-0.196582283,-0.580207821,-0.3452099007,1.5234154279,1.3086417852,1.7438269412,0.8406969173,-0.3204308,-0.3914022041,0.582138891
-1.06272446,1.88540637311297,-1.009318754,-1.125747664,0.26152644,0.66678842,-1.59863515,-0.675988359,0.135139503,0.870838754,0.05171101,0.6904838546,-0.5928257233,-0.6913582148,-0.2561730588,0.0410513926,-0.26239254,-0.2056628795,0.425377973
0.07200052,0.75866165285299,-0.974976859,-1.209490143,0.86159661,0.66678842,-2.28071627,1.046777388,-0.141529719,1.305305139,0.746803102,0.957876354,2.1939740995,3.3086417852,2.7438269412,0.8545699958,1.33904992,-0.20666446,-0.88012538
-3.19060052,1.14023433590267,-1.090021081,-1.125747664,-0.9386139,-3.10979159,-1.00342404,-0.986481434,-0.791750544,-0.035726738,-0.48989655,0.8717616055,1.4634153298,2.3086417852,0.7438269412,-0.1523491083,0.44555224,-0.441938834,-0.591702226
2.90987983,-4.09023628674493,3.701508581,0.953157992,-0.92727992,2.68414314,1.83219176,0.316564538,-1.377405276,-1.324643194,-1.304177325,-2.2559975019,-1.7993447344,-1.6913582148,-2.2561730588,-1.6963700432,0.3419251,0.2343576606,0.995842307
2.90987983,-2.09835540012563,1.229850238,1.288127906,-0.14607632,1.42210442,2.01881796,-1.162616567,0.213017817,-0.195183969,0.206925028,-1.2907778855,-1.297561431,-1.6913582148,-1.2561730588,0.3708890184,-0.15801569,-0.2361910875,1.280267461
-0.06957339,-0.106474513506332,2.094146745,0.427674397,-0.14607632,0.41819513,2.41644719,-0.005917801,0.822329784,0.314816807,0.378782775,-0.5722396944,0.3869546561,2.3086417852,-0.2561730588,1.2838817262,-0.35182916,-0.0580799512,0.567243388
1.06515159,-0.23727879045666,0.82540407,-1.125747664,0.46532783,1.42210442,-0.08922367,1.095596776,1.706827703,2.018339745,1.370097253,-0.8002565391,-1.5834951923,-0.6913582148,-0.2561730588,3.0322353025,1.40731763,0.440105407,3.228939333
-0.53136928,1.02027020675365,-1.090021081,-1.125747664,-0.53101113,-3.6165143,-2.84059488,0.890058567,-0.507714372,-0.395323564,-0.957140529,0.5834348497,-1.1275721506,-1.6913582148,-2.2561730588,-0.866985392,-0.24291977,-0.2056628795,-1.020833294
-0.06957339,-0.22643864265536,-1.090021081,-1.125747664,0.46532783,2.69367928,1.04693539,1.154769628,0.329057962,1.082544326,0.601852347,0.3512886705,-0.465880878,-0.6913582148,0.7438269412,0.2327970157,-0.40958299,0.3667581614,-0.12327506
-0.06957339,-0.982450827666954,2.165116091,-0.684006548,-0.14607632,0.41819513,0.07505283,-0.828721697,-1.004297981,-1.104133325,-0.225639969,0.1402882925,-0.9395648078,-1.6913582148,-1.2561730588,0.7279233066,0.36794434,-0.5448127072,0.231890085
-0.06957339,1.88540637311297,-1.015213008,-1.125747664,0.86159661,0.66678842,-2.84059488,0.6520756,1.057229525,0.167191394,0.325418699,0.9466458891,1.2964979027,1.3086417852,0.7438269412,0.3570285254,-0.29413671,0.3846688335,-1.034729044
1.77515485,-1.9675511231753,1.333238859,3.534518519,-1.53868407,2.17742043,-0.27751109,-1.218248284,-1.666438493,-0.355028227,-0.45957193,-2.2123473424,-2.6162982738,-1.6913582148,-2.2561730588,-2.8894614137,1.30585709,,-1.020833294
-2.37609752,1.88540637311297,-1.064390289,-1.125747664,0.65779523,-0.84384358,-1.31049492,-0.460007351,-0.56794642,-1.95499058,-1.249710132,0.8844689055,-0.2548998002,0.3086417852,0.7438269412,0.2701708404,0.59697314,-0.20666446,-0.999146683
-0.06957339,0.889465929803318,-1.064390289,-1.209490143,-0.53101113,-2.60306887,-1.73753586,1.423785643,-0.758525439,-2.309300974,-1.909916809,0.8430012035,2.31127219,3.3086417852,3.7438269412,-0.8762010187,0.22196714,0.5322517618,-0.666085989
-0.06957339,0.889465929803318,-0.230806918,-0.349036634,0.65779523,-1.59915958,-0.89682974,0.92077692,-0.114429263,-0.213742974,-0.402333851,0.0776749647,-1.2394037968,-1.6913582148,-2.2561730588,0.3607032126,0.01092937,-0.0742639592,-0.871185986
0.92357769,-1.9783912709766,2.686382063,2.232323894,0.46532783,3.43945914,2.82377008,1.611594803,-0.520576927,-0.392670082,-0.353220813,-0.4387953743,-1.5496246976,-0.6913582148,-1.2561730588,0.8544684942,-0.63240835,0.3846688335,1.154274528
-0.06957339,-1.10241495681598,0.035859806,1.204385428,-0.54234511,-0.59525029,1.04693539,-0.986481434,-0.254051743,-0.733531826,-0.57948328,-0.5787274509,-0.1264493597,0.3086417852,-0.2561730588,-0.7651201225,-0.77972747,-0.3390649608,0.306773998
-3.04902661,0.889465929803318,-0.960821679,-1.209490143,-0.34987771,-3.35838487,2.76160522,-0.709334044,-1.682937994,-2.395656005,-2.130791217,0.370142354,0.1640571398,0.3086417852,-0.2561730588,-0.966381125,0.05601107,-0.1333172143,-1.020833294
2.41100978,-2.84352743733593,2.789950673,1.204385428,0.26152644,2.17742043,0.73644546,-0.919292258,0.323022025,0.429723418,0.408381681,-1.2504117791,-1.5419435289,-1.6913582148,-2.2561730588,-0.6115245009,-1.87994779,-0.2361910875,2.001807642
-0.06957339,1.52551398566588,-1.009318754,-1.125747664,-0.14607632,0.66678842,-2.67879317,0.185863562,-0.690026821,1.029883379,-1.706743421,0.9574641464,0.5176367894,-0.6913582148,0.7438269412,-0.2777833673,-0.1178922,-0.2056628795,-0.745214653
0.10907469,-1.10241495681598,-1.060762451,-1.125747664,0.86159661,0.66678842,1.08623608,-0.290932308,-0.248232395,1.655685953,2.055889505,0.7603630161,-1.9258715696,-1.6913582148,-2.2561730588,0.5219951942,0.23031375,0.0556059564,-1.034645359
2.90987983,-4.09023628674493,3.913174035,4.31122955,-0.54234511,-4.38136644,4.62397573,0.308714544,1.538966859,0.032396337,-0.210921458,-2.9248432559,-1.9172814794,-1.6913582148,-1.2561730588,2.0095132766,1.19667393,0.440105407,3.500685575
-0.38979537,1.14023433590267,-0.990212685,-1.209490143,0.26152644,-3.10979159,-2.85892551,1.536518788,0.803149991,0.732930938,0.029697047,0.7391413956,0.9949526256,2.3086417852,1.7438269412,2.0679500304,-0.13639275,0.7049064086,0.695701076
-1.06272446,-1.10241495681598,-0.857253069,-0.349036634,-1.14241528,-2.35447558,1.48128906,-1.338143023,-1.185386929,-2.302417519,-2.463714499,-0.1470737781,0.3052767367,-0.6913582148,-0.2561730588,-2.2371974438,0.5690083,-0.279650164,-0.852879646
-0.92115056,1.75460209616264,-1.054521027,-1.125747664,0.86159661,0.66678842,-2.53010495,-1.062830387,0.784065184,0.436702457,0.506801444,0.7954247459,0.3980013095,0.3086417852,0.7438269412,1.8699988196,-0.13058398,-0.441938834,-1.020833294
-3.04902661,1.88540637311297,-1.064390289,-1.125747664,0.05772506,0.66678842,-2.85892551,-1.128476837,-1.732585256,-2.214123733,-1.087032445,0.859788738,-0.685784563,-0.6913582148,-0.2561730588,-2.2616641925,1.10091224,-0.5448127072,-1.034729044
-1.06272446,0.889465929803318,-0.613096297,2.232323894,0.45399385,-2.1058823,-1.86871231,0.509543547,0.181033786,0.362282387,-0.246007453,-0.0280984847,0.6375347791,2.3086417852,0.7438269412,0.2195210682,0.06986599,0.0581365416,0.303313886
-2.80295297,0.889465929803318,-0.960821679,-1.125747664,-0.14607632,-4.3718303,-2.84059488,-0.586206045,-1.217485842,-3.345203109,-2.817382278,0.7749214363,0.5463554757,0.3086417852,0.7438269412,-0.8702889407,0.036373,-0.0009167135,-0.273544198
-1.06272446,1.88540637311297,-1.064390289,-1.125747664,-0.32720975,1.68023385,-2.85892551,1.502111599,1.210969667,1.374987184,-0.607525742,0.8050630989,1.942253474,4.3086417852,1.7438269412,-0.6652790615,1.46711581,0.3667581614,0.666156789
-1.59407965,0.889465929803318,-1.064390289,-0.432779112,0.25019246,0.67632456,-2.53010495,-0.45746339,-1.141734639,-1.403858882,-1.915615421,0.2424707289,0.3354765055,-0.6913582148,0.7438269412,-0.7185026055,0.39200295,0.1314837873,-0.487644584
0.6033557,-1.10241495681598,0.72183546,1.204385428,0.26152644,1.92882714,1.08623608,-0.752206705,0.12017418,-0.032694295,-0.706445098,-1.6681850564,-1.2335214384,1.3086417852,-0.2561730588,-0.222009027,-0.20866678,-0.0580799512,0.371883199
0.92357769,0.889465929803318,-0.678932215,-1.125747664,-0.9386139,-1.85728901,-2.65396868,1.76266631,0.644006181,1.488409671,0.522259202,0.4866532961,-0.1969028073,-0.6913582148,1.7438269412,-0.168681847,0.62178,-0.3914022041,0.520367805
-1.20429837,1.02027020675365,-1.064390289,-1.125747664,0.46532783,-4.3718303,-0.1129469,0.769334555,-0.463976935,0.33692882,0.386233981,0.7348468819,1.8519830037,2.3086417852,1.7438269412,-1.1058747548,0.30338904,0.3372315338,-0.863851213
0.92357769,-0.982450827666954,2.300923989,0.511416876,0.86159661,0.66678842,1.89495423,0.617188117,0.949399714,1.106499821,0.535988796,0.2889341705,0.2830888169,-0.6913582148,1.7438269412,0.2556460176,0.64921675,0.4991586622,-0.133318373
-0.06957339,-1.10241495681598,1.421632442,2.148581415,-1.1310813,0.66678842,1.08623608,-1.126081436,-1.717110354,-1.591801888,-0.720898631,0.0145987452,0.1720583694,0.3086417852,0.7438269412,-1.6287472482,0.30083065,0.1753044054,1.246147408
-4.85668068,1.76544224396394,-0.907985245,-1.3769751,0.46532783,-9.18092801,-2.09409007,-0.565276297,-2.3017543,-3.325511628,-2.634875257,-0.5248096132,0.2375384845,0.3086417852,-0.2561730588,-2.5477574431,-0.31209021,-0.1678981239,-0.871185986
-0.06957339,0.889465929803318,0.44637141,-0.265294155,0.26152644,0.41819513,0.73644546,0.727517004,-0.418214856,0.812680086,1.034561691,0.2441481004,0.3767547567,-0.6913582148,0.7438269412,-0.2588443568,0.41330636,0.3372315338,0.936465103
0.25064859,0.889465929803318,-0.960821679,-1.125747664,0.65779523,5.47588613,-0.29339559,0.671379025,-0.277590017,-0.152573332,-0.382683713,0.443886692,-1.1881473458,-1.6913582148,-2.2561730588,0.2178247271,1.27809463,0.4105787795,-0.401529536
0.92357769,-0.106474513506332,2.016005797,2.232323894,-0.33854373,0.91538171,2.01881796,-1.025335181,1.283237812,0.32941437,0.383701796,0.2015318173,0.6089316459,1.3086417852,0.7438269412,1.5609632839,-0.14704069,-0.3390649608,0.190721687
-1.55700548,0.76950180065429,-1.015213008,-1.125747664,0.26152644,-1.59915958,-0.29339559,-1.064398785,-1.447931049,-0.640555187,-0.674823007,0.3607649613,0.1794656913,0.3086417852,0.7438269412,-2.2255392919,0.85124197,-0.0304433411,-1.020833294
-0.06957339,1.88540637311297,-0.782500825,-1.125747664,0.46532783,0.66678842,-1.53039037,1.655141584,0.552484365,1.334754912,1.700520687,0.8138805636,-0.986056031,1.3086417852,0.7438269412,-0.338491093,0.93148263,0.22006367,-0.898068369
0.6033557,-0.851646550716626,0.146469834,-0.349036634,0.45399385,1.42210442,0.80892068,0.006597183,-0.212069802,-0.422853323,-0.001890335,0.1692598285,-1.2509076457,-1.6913582148,-1.2561730588,-0.7606557778,-0.42069278,-0.1333172143,-0.789018263
0.92357769,-0.106474513506332,-0.230806918,-1.209490143,0.46532783,0.16006571,-2.34513996,1.292777395,0.8153102,1.268151403,0.941088274,0.5989329689,0.4096908104,-0.6913582148,-0.2561730588,1.8453746954,0.18128975,0.3846688335,0.895858299
-0.06957339,-1.10241495681598,-1.043001698,-1.209490143,0.26152644,-1.10197301,0.85830726,-1.121470951,-0.907745509,-2.45143784,-1.417142405,0.4033812444,-0.0527111979,-1.6913582148,0.7438269412,-0.4924665666,-0.65636944,-0.0561460838,-0.169247127
-2.37150848,0.518733394554935,-0.960821679,-1.125747664,-0.72347853,1.92882714,-1.78692257,-0.60204267,0.750065699,-0.700351643,-1.435407909,0.5810229578,1.6530546655,1.3086417852,1.7438269412,2.4875360418,1.41228929,-0.3914022041,-0.852879646
0.14614886,-0.22643864265536,0.428862621,-0.349036634,0.26152644,-1.59915958,1.04693539,0.465739357,0.435735447,0.52086457,0.514874203,0.7320767464,0.292179071,1.3086417852,0.7438269412,0.0225187734,0.37878059,0.1314837873,-0.980301482
2.05830267,-1.10241495681598,1.400478229,1.204385428,0.86159661,1.67069771,0.8400032,1.305162847,2.257636619,1.863134238,1.608361447,-0.4896909005,-0.1169660258,-0.6913582148,0.7438269412,2.0085768551,-0.4203601,0.8077802819,-0.978504641
0.92357769,-1.10241495681598,1.793629165,0.511416876,-0.74614649,0.16006571,-0.77296601,-0.326009622,-0.531309266,0.322240024,-0.103783904,-1.2472970637,-1.9735608155,-1.6913582148,-2.2561730588,-1.2461143531,-0.87051726,0.1019571597,0.447356311
0.92357769,0.889465929803318,-0.006312895,0.427674397,0.65779523,-0.08852758,1.48128906,1.764185894,1.688197723,1.562522787,1.028634187,0.001080142,0.9141208582,1.3086417852,-0.2561730588,0.9454776844,-0.42682997,0.5322517618,0.186980813
0.92357769,0.889465929803318,-0.857253069,3.176519882,-0.14607632,0.66678842,-1.16262027,-1.133848023,1.148595037,-1.093841952,0.149406204,0.0463509855,-1.6758412601,-1.6913582148,-2.2561730588,-0.0688081139,0.25686889,-0.0304433411,-0.161150185
