Bias,OutgroupAttitudes,SymbolicThreat,ValuesThreat,BigFiveAgreeable,GeneralizedThreat,Unpredictability,Religiosity,SystemJustification,ID.fSELFINVESTMENT,ID.fSELFDEFINITION,Contact_quality,Contact_quantity,Contact_numberfriends,Contact_frequency,BeliefInJustWorld,Entitativity,RWA.AUTH,SDO.EGAL
-0.80329117,2.27290037179291,-1.656753177,-1.53374656,-0.17585608,-0.351159863,0.927445785,-1.07535293,-0.9378696,-0.73883928,-0.723024678,1.323985125,0.806281287,-0.637630635,0.919860716,-0.33324817,-0.9856664275,-0.4915163,-1.35154424774323
-0.18216718,-0.767917639357842,-1.212597693,1.63317063,0.63647595,-0.351159863,-1.712372119,-0.13077047,2.50203193,-1.467126678,-1.719952794,-0.948125239,-0.973903958,-0.637630635,-1.080139284,1.87740068,-1.3884011024,0.34095063,1.1874657888272
-0.80329117,1.33128615787245,-1.295521553,-1.53374656,0.36060464,-0.351159863,-2.256512779,-0.99375239,0.1684411,0.425828273,0.285456042,0.093985815,-1.108048391,-0.637630635,-1.080139284,0.73718338,1.4633271136,0.33850959,-1.27563011343398
0.09375923,-0.55194226996846,0.553330755,0.35456126,-0.19113797,-2.612622836,-1.009040974,-0.5236275,-0.39116119,-0.428744261,-0.434293225,-1.350334374,-1.050423926,-0.637630635,-1.080139284,-0.79897081,0.4251876177,-0.37294117,-0.114350083249276
-0.99693255,0.927041580283368,-1.064328449,-1.86820201,0.76677066,-0.811362611,0.655397649,-0.57260355,-1.14954834,-0.414291227,-0.063811953,0.788857822,2.436500256,0.362369365,2.919860716,-1.68639239,0.9032481025,-0.37294117,-0.958694833415694
1.22465084,-0.55194226996846,1.240136938,2.24286909,0.49089935,-0.711411908,1.867576428,0.42835234,-0.15120577,0.758055596,0.903417118,-1.254996318,-0.575171461,-0.637630635,-1.080139284,0.53551046,-0.7754251029,0.21058361,-0.902870200924789
-0.33372337,0.068277677010007,0.47131264,2.24286909,1.04264197,1.189799019,-0.040797595,1.60584599,1.03805079,1.024735347,1.308619911,0.685058797,2.861608084,2.362369365,2.919860716,1.17775,0.7331835963,0.36388924,-1.27563011343398
-0.80329117,2.27290037179291,-1.569703342,-1.53374656,1.04264197,-1.121639305,-0.377664602,0.01967638,0.97486346,0.410992169,0.586021792,1.334080202,0.930946679,-0.637630635,-1.080139284,2.10171796,1.467225136,-0.08117878,2.72729358675668
-1.70034156,2.27290037179291,-1.434675435,-1.53374656,-0.17585608,-0.351159863,-1.061029694,0.55633354,-0.98576321,0.217533914,0.267856107,0.852996414,-0.122371662,0.362369365,-0.080139284,-1.62257496,0.7024886858,-0.13579092,-0.704269963706622
-0.80329117,2.27290037179291,-1.387113493,-1.53374656,-0.5820221,-0.351159863,-2.810477181,-1.11279073,-0.73285874,-0.150255609,-0.272627517,1.272850276,0.158173262,-0.637630635,-1.080139284,-1.90935556,0.1143584004,-0.17479215,-0.965933924713509
-0.80329117,2.27290037179291,-1.733740872,-1.53374656,-0.17585608,-0.351159863,-2.945527734,1.02503563,1.99464123,0.451849253,-0.019368595,1.165777342,1.021181456,0.362369365,1.919860716,1.80975614,1.7408269457,0.55695814,-1.18246108208745
1.88786003,-1.49355648388892,2.533362371,4.13117691,-1.00347,1.960278461,3.832175924,1.62435695,2.33469578,0.78336079,1.462477353,-1.476863525,-1.52288377,-0.637630635,-1.080139284,1.07544583,-0.8078646743,0.08265763,2.57466043081331
-0.80329117,2.27290037179291,-1.656753177,-1.53374656,0.63647595,-0.351159863,-2.945527734,-0.81657807,0.62331986,1.697474653,2.192926459,1.27844129,0.798497971,0.362369365,0.919860716,1.30651765,1.8438892325,,-1.35926391022757
-0.33560874,-0.956186847557547,-1.032496874,7.02285109,-1.00347,4.942245523,-1.977284354,-0.05849332,0.85423404,-1.394493034,-1.317155792,0.400270165,0.103936584,0.362369365,-0.080139284,1.1924482,0.5291535936,-0.0401218,-1.26955363808549
-0.80329117,2.27290037179291,-1.53019721,-4.09096529,0.23030994,-0.351159863,-2.069779059,0.66955187,2.0761229,-0.70883062,-0.536394391,0.867479657,-0.369820011,-0.637630635,-1.080139284,2.14248544,-0.3515701344,0.5374362,1.43961807666423
-0.80329117,1.33128615787245,-1.108300527,-1.53374656,0.36060464,-0.351159863,-0.290191931,0.98040188,-0.06308431,-0.009348418,0.159195453,0.590045599,0.525681451,0.362369365,0.919860716,0.12049449,0.0183270927,0.15597148,0.611615544860527
4.57901122,-3.37678491172983,3.872051395,6.01948474,0.36060464,3.91146474,4.189582864,1.33814495,1.62372425,1.77913007,2.235541929,-2.421354359,-1.8392656,-0.637630635,-1.080139284,1.09579461,0.6625551634,0.49855959,3.99024713611425
-0.52736476,0.389671943951997,-1.257099396,-1.53374656,-0.59730399,-1.121639305,-1.301887315,-1.11801407,-0.51657394,-0.276338145,-0.06548388,0.92433543,1.135819798,0.362369365,1.919860716,-0.37511341,0.3905201273,-0.61009143,-1.29147520041168
-0.80329117,-0.335966900579079,-1.673908464,-1.53374656,0.36060464,-0.351159863,-2.375197279,-1.19662073,-2.09563457,-0.574375802,-0.587509935,1.156470412,-0.22642181,-0.637630635,-0.080139284,-1.95466397,0.6292066166,-0.61009143,-1.35103006163446
0.0535594,0.793916521541083,-1.545714306,-1.53374656,0.76677066,-0.351159863,-1.245178785,-0.89385952,-1.95575256,-1.250340114,-1.179682669,1.077721119,2.096546656,0.362369365,3.919860716,-0.49252411,0.4434455514,-0.37294117,-1.35154424774323
-0.80329117,-0.55194226996846,-0.387146548,2.24286909,0.08473334,-0.711411908,-2.64151635,1.39675572,-0.25991277,0.612568365,0.308335188,0.442990914,-1.048677819,-0.637630635,-1.080139284,-0.60234888,0.6536140843,,-0.338192036573334
3.68196082,-3.37678491172983,4.628420144,6.01948474,-0.8731753,2.730757902,2.863932544,1.65233527,-0.74463108,0.966256752,1.221570536,-0.168523491,-0.234636539,-0.637630635,-1.080139284,0.29984485,-0.2545540315,0.31980789,3.16565332999533
-0.80329117,-0.55194226996846,-1.481260745,-1.53374656,-1.00347,-1.942094097,-2.853033029,-0.57240496,-1.53371985,-0.132232834,0.118394205,0.468308264,0.964006403,0.362369365,0.919860716,-2.15336372,0.061210981,-0.37294117,-0.877608852968583
0.79716824,-0.55194226996846,-0.921458003,-1.53374656,0.63647595,-0.351159863,-0.949742542,-0.09174114,-0.27650527,0.028673928,0.328004425,0.260164384,-0.378895805,-0.637630635,-0.080139284,-0.73141877,-0.0916122626,,-1.28727586057161
1.88786003,-0.55194226996846,-1.109782362,-1.53374656,1.04264197,-0.351159863,0.737028405,-1.19689806,0.1512151,1.014992508,1.352139786,0.542166694,-1.335129867,-0.637630635,-1.080139284,-0.88818047,-0.4907175922,-0.3094625,-1.35103006163446
-1.07921758,-0.23054800302647,-1.06039864,4.46563236,-0.7275987,-1.792168043,1.60098723,1.79509633,0.46327736,-0.708785559,-0.65599887,0.330930008,2.411940131,1.362369365,1.919860716,-1.45409077,0.233535254,1.20444592,-0.177278111863525
-0.80329117,0.389671943951997,-0.921458003,-1.86820201,0.36060464,1.089848316,-2.945527734,0.08587004,0.65884542,-0.438651259,-0.549543723,1.220547101,3.177985649,2.362369365,1.919860716,0.65130302,-0.1341724542,0.44773387,1.8939572594892
0.09375923,1.33128615787245,-1.666999937,0.68901671,0.63647595,-0.351159863,-1.009040974,0.90768726,1.45958437,1.394169645,1.506953989,1.187258471,-0.92206766,-0.637630635,-1.080139284,1.24096084,1.875820396,-0.02656664,-1.26470072218059
-0.37580856,-0.55194226996846,-1.032496874,-4.09096529,0.36060464,0.009092182,-0.438710519,-1.03706026,1.10866848,0.395524828,0.183092117,0.4020308,0.12890029,0.362369365,1.919860716,1.8658287,0.1321496069,-0.24850607,-1.35103006163446
0.09375923,-1.49355648388892,2.071894606,4.13117691,-1.00347,-0.351159863,1.895689165,1.09202408,1.10271969,0.420739163,0.170232297,-0.630512909,-1.231295599,-0.637630635,-1.080139284,-0.51139476,0.0465754434,0.44773387,2.27648684524163
0.13395906,-0.335966900579079,-0.34011137,2.24286909,0.36060464,-3.433077629,-1.009040974,0.55884914,0.52784175,0.640973388,0.745900839,-0.378042352,0.672418232,0.362369365,0.919860716,0.10736776,-1.3870327456,0.38377088,0.370655783935332
0.05167404,-1.17216221694693,-0.498185419,-0.58959265,-1.27934131,0.729596272,-0.213215125,-0.93740918,-1.58547639,-0.583318909,-0.802701273,-0.365536185,0.830256639,0.362369365,0.919860716,-1.74753527,0.0183270927,-0.24850607,-0.899139972192918
-1.70034156,1.33128615787245,-1.656753177,-1.53374656,-0.04556137,-1.121639305,-1.977284354,-0.88694603,-1.00371264,-0.517067529,-0.460615413,0.800364574,1.877052329,1.362369365,1.919860716,-0.25061115,0.2834362954,-0.24850607,-0.993700894297801
0.09375923,1.33128615787245,-1.458320195,-1.53374656,0.76677066,1.139823668,0.943405346,0.30048115,-0.2727063,0.53326045,0.500907694,0.169796305,-1.398475197,-0.637630635,-1.080139284,0.10830887,-0.368293814,0.44773387,-1.35103006163446
-0.80329117,2.27290037179291,-0.768872984,-1.53374656,0.63647595,-1.892118746,-2.945527734,-1.00898129,0.33677665,-1.044625296,-1.24963103,1.273147554,2.998388555,4.362369365,-0.080139284,1.26958112,0.3099930556,-0.13579092,-0.579886132887196
-3.49444236,2.27290037179291,-1.434675435,-1.53374656,0.49089935,-6.514995394,-2.810477181,-0.79946543,-1.80509084,-1.896828164,-2.035778446,0.432046749,1.330698049,1.362369365,-0.080139284,-0.49158072,1.0436509517,-0.13579092,0.531649923269701
-0.80329117,2.27290037179291,-1.481260745,-1.53374656,-0.17585608,-0.351159863,-0.982831311,-1.19133634,-2.12970321,0.003393006,0.047195252,0.222534571,-0.930469542,-0.637630635,-1.080139284,-2.19107283,-0.3715157521,-0.13579092,-1.17602189576566
0.09375923,-0.55194226996846,0.208979868,-6.64818402,1.04264197,0.419319578,3.448430056,1.66649174,1.66321748,0.657276426,0.862245014,-0.370278064,-1.334638348,-0.637630635,-1.080139284,1.97865834,-0.0688256599,-0.02656664,-0.45903955022113
-0.37580856,-0.956186847557547,-1.077940018,-0.58959265,1.04264197,4.482042775,-2.511146398,1.37910567,-1.19315869,-0.222176149,-0.230389934,1.099150021,0.681859819,0.362369365,-0.080139284,1.04663204,-0.0509583009,0.44773387,-1.35103006163446
-0.80329117,1.00989189093046,-1.656753177,-1.53374656,1.04264197,-0.351159863,-2.945527734,-0.84393686,0.79842139,-0.29162187,-1.649010239,1.362623381,1.513701827,0.362369365,1.919860716,1.61869204,1.1609066897,-0.61009143,-0.768271011045548
4.57901122,-3.37678491172983,4.387506578,6.01948474,-0.45172739,1.289749722,4.800419304,-1.09144347,-2.25583356,1.241798921,1.001496078,1.255189239,2.975196346,1.362369365,4.919860716,-2.60360796,-2.8037126721,0.10135934,0.0406157329734349
-0.80329117,-0.55194226996846,-1.295521553,-1.53374656,0.63647595,-0.351159863,-2.575548915,-0.70011581,-1.06635125,-0.694565978,-0.683104072,-0.547891573,1.709169437,1.362369365,0.919860716,-0.19734436,-0.5373457805,-0.0401218,-1.11383343469151
1.88786003,-3.37678491172983,4.269269838,6.01948474,-0.19113797,-1.071663953,4.723794942,-0.09915604,-0.09792218,-0.923763623,-1.490531737,-2.03831372,-1.470781899,-0.637630635,-1.080139284,-0.96331784,0.2643491604,-0.4915163,3.8835410756022
-0.80329117,2.27290037179291,-0.72082949,0.96425972,0.08473334,-1.071663953,1.01994049,-1.27071547,0.70548004,0.470173628,0.590159234,0.793133471,3.658583433,1.362369365,2.919860716,0.91106337,0.130430699,0.09454855,1.7995661356005
2.78491043,-1.49355648388892,4.387506578,-1.53374656,1.04264197,6.893431802,4.615429894,1.33995831,1.60210502,1.445242436,1.123759347,-2.40525145,-1.680815338,-0.637630635,-1.080139284,2.42054192,-1.0622198639,0.91268353,-0.993700894297801
4.57901122,-3.37678491172983,4.271684727,6.01948474,-0.19113797,6.172927712,4.125022265,1.75222814,1.32464685,1.751811737,2.173108413,-2.12379122,-1.788646013,-0.637630635,-1.080139284,2.83552629,-1.8360927929,1.03125865,-0.174024376978167
-0.80329117,0.068277677010007,-0.387146548,-1.86820201,0.36060464,-0.351159863,-1.895332123,1.30879221,0.96149507,-0.387821,-0.436466978,0.329587043,-1.067969378,-0.637630635,-1.080139284,0.98202388,-0.9050534887,0.20123276,-0.339696121516698
1.22465084,-0.55194226996846,3.224155841,4.13117691,-1.00347,-6.004817295,3.832175924,-0.69851087,0.4009744,0.365071608,0.139137806,-1.340588123,-1.655412383,-0.637630635,-1.080139284,0.50144958,0.8669074178,0.36388924,4.00091300684551
1.88786003,-3.37678491172983,0.436421715,-0.31434964,-1.68550733,0.519270281,4.800419304,-1.19133634,-2.39498554,0.09290083,0.362944708,-3.378769116,-1.846424096,-0.637630635,-1.080139284,-2.76245382,-2.6266758222,0.33850959,-1.35103006163446
-0.80329117,2.27290037179291,-1.658820529,7.35730654,-0.45172739,-0.351159863,-1.977284354,-0.62219513,0.19767455,1.031468468,1.302795531,1.246620782,0.395524755,0.362369365,-0.080139284,1.0006341,1.023213927,-0.4915163,-1.35103006163446
-1.23077377,0.068277677010007,-0.418644414,-0.58959265,-1.00347,-0.351159863,-0.398204534,-0.42461118,-0.85604864,-1.300149509,-1.682517348,-0.584002974,-1.223383618,-0.637630635,-1.080139284,-1.1819294,0.1478892656,-0.4915163,-0.790082126014873
-0.99693255,1.33128615787245,-0.617758157,0.02010581,-0.32143268,-1.121639305,0.927445785,-1.15817642,-0.3134743,-0.557956244,-0.60557173,0.002315931,0.884734692,0.362369365,0.919860716,0.14817226,-0.1325632834,-0.13579092,0.418908367432064
-0.60964978,0.201402735752292,0.547760128,-2.53711292,0.76677066,0.369344227,1.769250085,-0.5236275,-0.33244577,0.781284337,0.538739393,-0.604685833,-0.214632547,0.362369365,-0.080139284,-0.37096695,0.32113009,0.10135934,0.442167392260086
-0.80329117,1.33128615787245,-1.499241885,-1.53374656,1.04264197,-0.351159863,-2.575548915,-0.35376466,1.50822595,-0.470945432,-0.566397858,0.79439402,-1.292222526,-0.637630635,-1.080139284,0.39716728,1.0017566004,-0.43690416,-1.29187644975892
-0.80329117,-0.55194226996846,0.415627234,4.80008782,0.49089935,-1.071663953,0.943405346,-1.27071547,0.54006636,-0.523194027,-0.21446614,0.289654399,-1.378085685,-0.637630635,-1.080139284,0.83828254,-0.743937664,-0.44413284,0.18330479035849
-0.80329117,1.33128615787245,-0.60922429,-0.58959265,0.08473334,-0.351159863,-1.977284354,1.06643817,0.53292361,-0.458670311,-0.075753024,0.443946385,0.656538898,0.362369365,0.919860716,0.4091398,0.7682986603,0.55695814,-0.220820105330025
-0.80329117,1.33128615787245,-1.499241885,-1.53374656,-0.45172739,-0.351159863,-1.675717583,-1.19662073,1.24322203,-0.54513583,-0.571508549,1.144659391,-0.322667922,-0.637630635,-1.080139284,2.16710708,0.113190706,-0.13579092,-1.27563011343398
1.54077708,-1.17216221694693,3.559797234,-0.64880509,0.36060464,-0.301184512,-0.040797595,1.06597261,0.24715508,1.553151959,1.851130911,0.583237426,0.438385048,0.362369365,-0.080139284,0.61950612,0.7767222305,0.36388924,1.03549525983076
-0.80329117,2.27290037179291,-1.058500021,-2.81235593,-0.17585608,-0.351159863,-2.945527734,1.57289472,-0.57333389,-0.888031991,-1.044116603,0.643250193,1.764186771,1.362369365,0.919860716,-0.49944068,0.6082041721,0.21058361,-1.35103006163446
1.46037743,-0.87333653691045,-0.998482962,-0.58959265,-0.59730399,0.779571623,0.681485403,-0.60237383,1.20913325,1.198866129,1.299051726,-0.867804278,-1.574985342,-0.637630635,-1.080139284,1.86964566,0.9270880387,0.03739635,-1.29187644975892
1.41829223,-1.17216221694693,0.837958377,2.24286909,-0.19113797,3.811514037,0.83495108,0.68328588,1.308399,0.914816233,1.111833606,-1.423856067,-1.669577407,-0.637630635,-1.080139284,1.53223048,-0.9087219985,-0.0401218,1.9243710515117
-0.80329117,-0.55194226996846,3.226680621,3.187023,-0.59730399,-0.711411908,1.8870262,0.81766766,1.0994015,0.344770095,0.191129844,-0.329223446,2.992352241,3.362369365,2.919860716,1.17280475,-1.0239108365,-0.0401218,1.77683156204707
1.18445102,-1.7095318532783,2.333378289,8.57670347,0.76677066,1.960278461,2.558514324,0.85546589,0.89501089,0.324960568,0.925672679,0.265211922,-0.316563109,-0.637630635,-1.080139284,1.22274706,0.3151118755,0.67553327,-1.2680176822091
0.0535594,-0.55194226996846,-1.200164515,-1.53374656,-1.00347,0.779571623,-2.575548915,-0.51384553,-1.26133138,0.286095708,0.462292403,1.102757874,0.707137762,0.362369365,1.919860716,-0.18294205,0.0009499352,0.03739635,-1.29187644975892
-0.88369082,0.577941152151702,-1.499241885,-1.53374656,0.36060464,-0.351159863,-1.895332123,0.47909004,0.57158244,-1.4848322,-1.677170776,-0.717985713,1.76637232,1.362369365,1.919860716,0.68958827,-1.1516467792,-0.08117878,1.21935920883197
1.46037743,-2.43517069780938,1.801322294,-8.26124883,-1.40963602,4.271716785,0.306489608,1.28572874,-0.78100075,-0.014451463,0.483781838,-0.409352621,-1.496996403,-0.637630635,-1.080139284,-1.56416262,-0.0854109767,0.31980789,-0.406725773906749
-1.89398295,1.33128615787245,-1.673908464,-1.53374656,-1.00347,-3.843305025,-2.190207869,-0.51384553,0.24567562,-1.004946444,-1.263449192,0.583123121,-0.32399176,0.362369365,-0.080139284,0.30766844,-0.1838179122,-0.19975391,-1.35154424774323
-0.80329117,-0.55194226996846,-1.387113493,-1.53374656,-0.5820221,-0.351159863,0.927445785,-1.15432467,-2.60944897,-1.426348728,-1.516455759,0.904233399,-0.666890907,-0.637630635,-1.080139284,-2.35543736,1.4580639548,-0.24850607,-0.899139972192918
-0.80329117,-0.55194226996846,-1.868739428,-1.53374656,-1.27934131,-0.351159863,-1.671866134,1.75222814,-2.51673681,-0.627912028,-0.648317777,1.212105637,-0.061282239,0.362369365,-0.080139284,0.36861061,-0.9767134432,0.5374362,-1.35926391022757
-0.80329117,-0.55194226996846,1.288359362,-2.20265747,-0.59730399,1.189799019,1.447849602,0.33112306,0.66511819,-1.260230403,-1.611974876,0.05218194,-0.803737935,-0.637630635,-1.080139284,0.64057256,0.2046366281,-0.08117878,0.353620246784022
2.59126904,-2.21919532841999,4.810020963,3.79672146,0.36060464,2.780733254,3.492166391,0.89936623,0.22171119,1.213536518,1.55197006,-3.014614682,-1.940187348,-0.637630635,-1.080139284,2.01328895,-1.1298540978,0.91268353,0.502557698682482
-2.71987681,-0.767917639357842,0.007855135,1.29871518,-1.40963602,-1.48189135,0.737028405,1.16283704,1.52101402,-0.014138145,-0.054174831,-1.020695004,-1.445283224,-0.637630635,-1.080139284,1.07748119,-1.1600065777,0.20123276,2.87417863294556
-2.12782417,1.33128615787245,-1.481260745,-1.53374656,1.04264197,-0.351159863,-1.279517847,-0.90851121,0.0977815,-0.926248221,-0.917618942,0.695602201,1.85926649,0.362369365,1.919860716,-0.94960748,1.0348784275,0.26519575,-1.35103006163446
0.99080963,0.389671943951997,3.437586617,5.07533083,0.63647595,2.370505857,3.758817241,1.69670056,0.43097674,1.699689809,2.053586585,-0.84029213,0.835668037,-0.637630635,1.919860716,1.5631039,-0.1375929838,-0.17479215,-1.35103006163446
0.32760045,-1.27758111449954,-0.988344787,-1.53374656,-1.40963602,0.779571623,0.22411464,-1.19133634,-0.59733822,-0.134050279,0.276158898,-0.749666773,0.461587523,0.362369365,0.919860716,-1.30301155,-0.7913337741,-0.37294117,-0.501757910763348
-0.80329117,2.27290037179291,-1.569703342,-1.53374656,-0.45172739,-0.351159863,-2.810477181,-0.93740918,-0.56658729,0.042719738,-0.033654585,1.400794161,2.913827509,1.362369365,3.919860716,-1.06311549,0.8509989026,-0.4915163,-0.515617745715575
