Bias,OutgroupAttitudes,NeedForCognition,ValuesThreat,BigFiveAgreeable,BigFiveOpen,GeneralizedThreat_OutgroupAtt,GeneralizedThreat,SymbolicThreat,ProtestantWorkEthic,Unpredictability,Loneliness,Religiosity,SDO.fDOM,SDO.fEGAL,SystemJustification,ID.fSELFINVESTMENT,ID.fSELFDEFINITION,Contact_quality,Contact_negative,Contact_quantity,Contact_numberfriends,Contact_frequency,BeliefInJustWorld,Entitativity,RWA.fCONS,RWA.fTRAD,RWA.fAUTH
0.79419417,-1.011625039,-0.529322434,-1.026917998,-0.86540121,0.12567289,1,0,-0.64943578,1.215612923,1.309801075,0.61771928,-0.57617532,-0.87714951,-0.88419433,1.642446072,-0.736059707,-1.03581781,0.622692359,-0.754243324,-0.483285223,-0.656624205,-0.564957974,1.815521802,-0.319236788,-0.448573868,-0.291086632,-0.104216384
0.05392903,0.366688464,-2.576887129,1.895364539,0.83676944,-0.59310851,3,0.5,0.211811872,1.056282778,0.487913273,0.63832059,0.18596057,1.22090456,1.3278707,1.517491839,1.432614432,1.732758067,0.029823496,0.017498682,0.048817802,-0.088283716,-0.3062224,2.246866926,0.059198642,2.570879915,2.510565082,0.944667346
1.76382764,-0.020160369,-2.328520575,2.625935174,0.83676944,0.81432072,1,0,-0.64231587,0.597743412,0.265756561,0.3008568,-1.2851602,3.59372867,3.52995718,3.02155549,2.301243669,2.588033488,1.071414537,-0.980950489,0.379249974,1.343375795,1.083451446,2.099346852,-0.648776906,2.703781148,1.360251801,0.830789278
3.47372626,-2.389938541,-3.998192898,1.895364539,-0.86540121,-1.50812604,7,6,2.089365427,1.15047707,1.092898208,0.63832059,-0.55908091,1.83938645,2.409035,2.957605368,1.611929137,1.597121727,-1.482558206,1.719524953,-0.147622506,-0.948542418,-2.3062224,2.360365972,0.225354056,2.214331286,-0.244142157,0.170856594
-1.20165835,1.673310128,1.077751377,-1.071495031,0.83676944,0.14353703,1,0,-0.692471484,-0.319752729,-2.715354658,0.63832059,-1.24014347,-1.21084538,-1.20049721,0.425900278,0.822040342,2.127235145,1.122182646,-0.999539506,0.339870878,0.405359027,0.595566384,1.750906278,0.668599009,-2.79469112,-2.395890487,-0.833100547
-0.17543931,-0.722166195,-2.073573166,-1.071495031,0.45413516,-0.56297494,1,0,-0.626320288,-0.377882046,1.110603468,0.3008568,0.68163848,1.16283634,1.22020418,-0.045044049,-0.818361543,-1.370387961,0.515741226,-0.760425681,-0.244865642,-0.656624205,-1.3062224,-0.905510057,-0.812361885,-0.010459453,-1.792926628,-0.6180701
0.7192132,-2.02878786,-2.048957291,3.272422646,-0.67035748,0.12567289,3.5,0.5,1.717680272,0.994128541,3.866436829,0.04525217,-0.11093502,1.99507563,1.67412975,0.270562901,0.846454568,0.464402981,-1.839794755,1.800971738,-1.047015301,-1.656624205,-2.3062224,2.528172646,-0.67894503,1.384438268,2.056917357,0.863409279
-0.47059092,-1.011625039,0.936292906,-1.026917998,0.46442295,0.14353703,2,0,-0.643532026,-1.229941426,1.092898208,0.63832059,-1.11090248,-1.16471632,-1.03309566,-1.573279003,-0.434359918,-0.233645577,-1.266405201,0.519798805,-0.632824704,-0.663100885,-0.904663704,-2.106017057,0.569427797,-2.337629818,-2.294811771,-0.718602983
-1.14507279,1.673310128,-4.316034712,-1.071495031,-0.47811675,-1.25162277,1,0,-0.692315033,-0.98134574,1.110603468,0.63832059,-0.97875916,-1.1703495,-1.21913303,-2.298920843,0.07354851,-0.638024117,0.958132406,-0.945619942,-0.108491475,-0.656624205,-0.262646001,-2.208860315,0.469316952,-2.803798617,-2.453056372,-0.901853745
-0.17543931,0.340990313,1.04196557,-1.071495031,-0.12070823,0.54777376,1,-4,-0.654726058,0.512529041,-2.715354658,0.2516508,-0.65661105,-1.18273796,-1.08840206,-0.292971847,0.173447083,-0.22972902,1.149940199,-1.032847216,0.507736302,0.343375795,1.6937776,1.152951153,-0.490213785,-0.718694176,-1.915318454,-0.512121959
-0.84072349,1.673310128,0.005801593,-0.829941063,0.25163825,0.81432072,1,-0.5,-0.64943578,-0.522820051,-1.191500796,0.25683411,-0.89436212,-1.25703804,-1.25803649,-0.412178492,-0.70233936,-0.224490813,1.128129021,-0.985023436,0.498625564,0.343375795,-0.3062224,0.618142342,1.427823696,-2.146062995,-2.399844534,-0.754411287
-1.14507279,0.656147307,-0.402577326,-0.261315783,-0.47811675,0.63945463,1,-5.5,-0.655271772,-0.223847384,1.092898208,-0.27537839,-1.2851602,-0.84650678,-0.6868586,0.382240645,-0.36030415,-0.308703907,0.379461282,-0.72115772,-0.16067967,0.343375795,0.6937776,0.520713581,-0.973814565,-1.560370192,-2.182515421,-0.696937664
-0.17543931,-1.011625039,-2.028144825,-0.829941063,0.65028429,-1.25162277,1,-2,-0.655271772,-1.21494411,0.039511476,0.59415128,-1.18143024,-1.19034708,-1.23082872,-1.260252725,-0.215170827,-0.363482357,-0.844063423,0.501108826,-0.389619663,-0.656624205,-1.3062224,-1.439274596,-0.127616634,-2.682673158,-2.373577118,-0.822976134
-0.17543931,-1.011625039,-1.057672262,-1.071495031,-0.47811675,-0.48017614,5,0,-0.580872348,-0.485177342,0.942537693,-0.3005092,-0.39632212,-0.18478409,0.5152344,-2.169513507,-0.055083172,-0.19429951,-0.687505671,-0.251147617,0.5766279,1.343375795,0.6937776,-0.200918722,-0.963192003,-0.391291124,-1.986246079,-0.563559806
0.11971229,1.647611977,2.748359701,-0.968459884,0.26937922,0.54777376,1,0,-0.692315033,0.317867147,-0.496154726,-0.27537839,1.07977413,-0.48726679,-0.59888933,-0.259345316,2.130187036,1.67533971,0.909935774,-0.890850106,0.347271924,0.343375795,0.546599201,-0.587128647,0.899315909,-0.330908768,3.929006402,1.120544137
0.57402352,-1.759624552,-0.984241714,2.625935174,-1.10514763,-1.25162277,8.5,5.5,2.6366987,-0.364439611,1.677012339,-0.23549514,-1.11090248,0.73468297,1.55547293,-1.379955022,-0.340788903,-0.831330177,-2.376646471,2.493527802,-0.857724888,-1.656624205,-1.782072373,-1.528574629,0.995862032,-0.545631159,-1.299765271,-0.457201317
3.18777235,-2.705095535,-2.763976215,0.098976886,0.26937922,0.12567289,6.5,1.5,3.589751622,0.020481652,3.765113314,-0.09084969,0.77981311,2.87376412,2.09884287,1.528236098,2.048151812,1.857178205,-4.426364113,4.042670708,-1.471894745,-1.656624205,-2.3062224,-0.120969618,-2.290032842,0.819706269,3.238696719,0.727418705
-0.84072349,-0.020160369,0.559529561,2.625935174,-0.86540121,0.12567289,4.5,-1.5,0.161924948,-0.009702661,1.943637909,-0.6369488,-1.30614358,-0.44378764,-0.3936367,-0.65325638,-0.177555547,0.041357193,-0.597826243,1.586755252,-1.409021556,-1.656624205,-2.3062224,-1.406102623,0.667525075,-1.659932625,-2.209115431,-0.677304482
-2.03972531,1.260763145,-0.91056806,-0.829941063,0.25163825,-0.59310851,1,-4,-0.626320288,-0.490977586,-2.597002593,0.2516508,-0.21723036,-0.73154292,-1.11337872,-1.525665532,-1.911238719,-2.03057261,1.04249811,-0.949732991,1.172478968,1.558941595,2.6937776,-1.493497582,1.046751539,-1.019497448,-1.381498227,-0.353124295
-1.4402244,-0.020160369,-2.03172795,0.434223271,-0.47531375,-1.34421576,2,-5.5,-0.132095277,0.063106923,-0.652483945,0.63832059,-0.91712727,-0.02312719,-0.4333534,-0.633821339,-0.677512673,-0.333629193,0.39170537,-0.179456364,-0.137597767,0.343375795,-1.3062224,-0.827142656,0.484004339,-2.114846596,-2.3894096,-0.749078432
-0.10965605,1.575920139,1.400818998,-0.416198849,0.14338453,-1.34421576,2,0,-0.127729222,0.88700094,-1.763291442,0.63832059,1.21517505,-0.85150185,-0.79128723,0.677486104,1.535221467,1.808116829,1.06758972,-0.526404326,1.13448608,1.545163175,2.6937776,1.824611336,0.30271984,2.897528206,1.852407414,0.238877808
0.79419417,0.971304302,-4.08770621,-1.026917998,-0.47811675,0.48506359,1,0,-0.706553393,-0.639356605,-2.715354658,-0.85266919,-0.06140581,-1.2512333,-1.29648921,-1.300620219,1.260217978,0.521980565,0.201521594,-0.064758004,-0.139117739,0.343375795,0.091786954,-0.750068263,1.291519419,-2.780152289,-2.354383147,-0.861019688
-0.17543931,0.971304302,-1.015525186,-1.071495031,-0.12070823,0.12567289,1,0,-0.712934405,-0.481269311,0.407460562,-0.27811841,-0.63184504,-1.06633935,-0.8351468,-1.981309453,-0.007137773,0.002840747,0.953539076,-0.891218432,0.964872492,1.343375795,1.6937776,-1.968446413,-0.132704236,-1.679978943,-2.273016236,-0.657267187
-0.17543931,0.971304302,0.963399238,0.894393514,0.64172571,0.63945463,1,0,-0.692471484,0.994781793,-1.576664299,-0.6773348,1.39800393,-0.15001693,-0.1620295,1.085404672,0.535095732,-0.060412945,1.208105287,-1.03474603,1.190090264,1.571890408,2.6937776,0.718827233,0.521410164,1.309880445,1.822131825,0.69152116
2.06817695,-1.011625039,-3.486773037,1.895364539,0.07433549,0.09553932,8.5,7.5,4.863798098,0.524424867,4.65080998,0.63832059,1.72613017,4.60827828,4.12466764,1.119406232,1.739574009,1.762411027,-0.927559017,1.401058375,0.511942347,0.343375795,1.6937776,1.20574556,0.34731581,3.732247346,5.292135141,1.560078415
-0.54557188,-0.020160369,1.551272394,-0.313163702,0.46442295,0.81432072,1,-4,-0.265273268,0.477716092,-1.838666523,0.61771928,-1.11255006,-1.20621177,-1.28062608,0.176298977,0.528283847,0.267132927,0.586071996,-0.721742603,-0.238315024,-0.150965725,-0.146786837,1.01449883,0.972243611,-1.567779684,-2.19997454,-0.685506234
-1.51520536,0.971304302,1.895504033,-0.829941063,-0.28027002,0.63945463,2,-3,-0.702075938,-1.066938185,0.662635348,-0.27811841,-0.93477464,-1.27760237,-1.30578023,-2.321518089,-0.972056021,-0.647773204,0.419170093,-0.692524869,0.547468752,1.343375795,-0.3062224,-1.470225448,0.624677046,-2.846092582,-2.542638044,-0.734393528
-1.01350626,0.197606637,-1.448293547,-1.026917998,0.65028429,-0.84829817,1,-2,-0.61807206,-0.42470845,1.997877712,-0.6369488,-1.17722487,-1.25703804,-1.25803649,-0.212004362,0.791391452,0.666728085,0.276247191,-0.697303965,-1.204474417,-1.401231724,-2.3062224,-1.143541713,1.523296848,-2.18405622,-2.425397544,-0.663478043
-0.17543931,-1.011625039,0.210073553,-1.026917998,-0.16736611,0.15580646,1,0,-0.654726058,-1.322622059,-1.013875255,0.57968357,-1.2851602,0.75391614,1.27102971,-1.957369071,-2.348965282,-2.123666994,0.54544423,-0.655303082,1.2509991,1.343375795,3.6937776,-2.035399305,-1.942252756,-2.024190492,-2.220509324,-0.780043173
-1.735376,-0.117550357,-2.039360622,0.997428661,0.65028429,0.14353703,1,-5,-0.226609957,-0.322950593,1.730455108,-0.26402928,0.01240578,0.24717046,-0.37235612,-0.749645804,-1.456723815,-1.825610015,-0.574373214,0.247810449,-0.321111724,-0.33117035,-0.450287434,0.811792935,-0.374899943,-0.306560737,-0.283868019,-0.095973695
-0.17543931,1.962768972,-1.927644779,-0.261315783,-0.47531375,0.12567289,3,0,-0.547106633,0.363234495,1.087839128,-0.26379268,1.52093037,0.04772854,1.32318211,0.608859003,-0.253763313,0.052068436,0.54968215,-0.809318392,-1.004436538,-1.656624205,-1.429009048,1.121338035,-0.04794484,2.533138951,4.853943885,1.442719531
0.48984486,-0.722166195,-4.810780926,-0.261315783,0.07433549,0.12567289,1,0,-0.598763068,-0.543402929,-0.496154726,0.57968357,2.08362132,0.09283022,0.10854803,-0.040320357,0.551619651,0.449104629,0.789861644,-0.309569737,-0.357502534,-0.656624205,-0.497112333,-0.623364851,-0.069157378,3.785857489,4.737993739,1.286026401
-0.17543931,-0.020160369,-3.010890116,-0.296347363,0.26937922,-0.56297494,2,0,-0.228073556,0.19262108,-0.569832917,0.63832059,-1.14079985,0.05159264,0.16721202,1.204792919,0.217873218,0.647217763,0.199088057,-0.025669248,1.033083832,1.343375795,1.6937776,0.874237056,-0.185505983,-0.192599368,-1.613715681,-0.520675753
2.73346112,-1.011625039,-0.53224323,-1.071495031,0.07433549,-0.23371781,1,0,-0.626320288,0.664724909,2.885151956,0.50075385,-0.67692995,-1.26550045,-1.30151618,1.542048456,0.001775892,-0.044266459,-1.532242525,2.091041317,-0.508033168,-0.016940005,0.6937776,2.248614588,1.112222932,0.084425197,-1.319327547,-0.290423795
0.11971229,-0.335317363,-3.544018212,-0.296347363,-0.78886738,0.45493002,4,-2,-0.127729222,-0.56434168,0.54097458,-1.23001722,-0.10909348,0.0162363,-0.32644362,-0.34577581,0.329314081,-0.000890554,0.179730765,-0.579967176,-1.726694282,-0.656624205,-2.3062224,-0.557556189,0.449098479,1.224628672,-0.286976199,-0.035424709
-0.17543931,-0.020160369,0.604539161,-0.968459884,0.46442295,0.12567289,2,0,0.284026331,0.336217243,0.166628698,0.63832059,0.44476647,0.2421961,0.2148486,0.803312267,0.304872357,0.271620694,1.037882921,-0.980642259,-0.059634624,0.045759672,0.128479753,0.950361053,0.646577171,1.155140415,1.59372978,0.827125258
-0.17543931,0.971304302,-0.651743896,1.100463808,0.44668198,0.63945463,1,0,-0.375738852,-0.068573863,0.566204842,0.61771928,0.98915942,-0.49733202,-0.26500788,1.2515222,0.666767671,0.729244593,0.850791467,-0.881965691,-0.149071419,-0.049148312,-0.002417833,0.638924356,-0.470127504,1.167493405,1.360379537,0.128482377
0.79419417,0.971304302,0.247288699,0.445167626,0.09207646,0.03379881,2,0,0.051789411,-0.143200868,1.110603468,-0.26402928,0.75295891,-0.49210323,-0.53806635,0.355822556,1.38640327,0.75051659,-0.414751933,0.42856857,1.191640102,1.343375795,3.6937776,-0.046834562,-0.003967148,1.467737136,2.427898961,0.817590492
-0.17543931,-1.011625039,2.57108459,1.961830283,-1.43279143,0.81432072,6.5,4.5,1.219721951,0.817892546,1.600919086,-1.06292968,-0.8835116,3.08278101,3.07799085,0.528194162,-0.070105135,-0.207632045,-1.162439499,1.685873654,0.469036241,-0.285200376,-1.3062224,-0.077528806,-0.029535927,1.015005741,0.777575209,0.747918836
-0.17543931,0.269298475,2.167341204,-0.829941063,0.46442295,0.63945463,1,0,-0.585084498,-0.766829955,-1.551219265,0.63832059,-1.08013274,-1.26351625,-1.29623162,-1.287267965,-0.929243227,-0.746844086,-0.306219349,-0.225504597,0.407736303,-0.656624205,0.6937776,-1.44801695,-0.978333623,-2.11454795,-1.464603891,-0.611998991
1.76382764,-1.011625039,2.507403654,0.445167626,0.25163825,0.12567289,2,1,-0.61807206,0.249158597,1.186966991,0.62197091,1.78303546,-1.25870281,-1.29912106,1.608037906,1.498422558,1.595162663,-1.705306971,1.838043622,-1.008130548,-0.989439575,-1.3062224,2.064852698,0.584478512,2.568029637,2.451672774,0.80968559
-0.17543931,-1.011625039,0.99716795,0.434223271,0.46442295,-0.35238057,3,0,0.816983065,0.869829411,-0.468509402,0.63832059,-0.39756896,1.92569328,1.93314333,2.06823383,0.665107153,0.193358141,-0.470747504,0.228044715,0.324545498,0.247381628,0.300131758,1.898405331,-0.685172935,0.58661015,0.673771733,0.293251555
3.02861273,-2.318246703,-3.652406502,2.625935174,-0.67035748,-1.25162277,5,2.5,2.103768261,0.101635272,3.765113314,0.62197091,-0.53482951,0.49289222,0.42403946,-0.718426429,0.723418702,1.075468702,-2.180389905,1.596870301,-1.562975083,-1.631038218,-2.3062224,-0.913407313,-1.584534845,1.043455272,2.839597793,0.851916163
-0.17543931,-1.011625039,-5.048983672,-0.829941063,-0.86540121,-1.50812604,1,0,-0.64231587,1.062795901,1.092898208,-0.29584831,-1.14100749,-0.69466739,-0.87952106,1.048539341,-1.003393393,-0.749093386,-1.815870257,1.869570849,-1.515273155,-1.656624205,-2.3062224,0.061212292,-0.269687457,-0.132132119,-0.203047354,-0.067723107
0.79419417,-0.020160369,0.541127853,-0.76238959,0.21142631,0.45493002,1,0,-0.643532026,-0.08067972,0.407460562,-1.16847606,0.61915565,-0.3277427,-0.94016004,-0.746234865,-0.956867806,-1.531657561,-0.603009919,0.227199854,-1.416063148,-1.656624205,-2.3062224,-0.04030307,-0.067768676,-0.073003486,-0.748784513,-0.075725727
-1.13587509,0.366688464,-1.993272602,-0.829941063,0.46442295,-1.34421576,1,-5,-0.654726058,-0.086164485,-0.475469643,-0.27811841,0.11820205,-0.98942665,-0.79275342,-0.547858118,-0.538571155,-1.19147963,0.382044816,-0.73694693,-0.699970939,0.343375795,-0.240272583,-1.44884602,0.639856905,-1.544578492,-1.157287438,-0.47435002
1.08934577,-1.326782033,-4.964107971,1.444560056,-0.47811675,-0.35238057,3,2,-0.443793762,0.91997301,-1.395342356,0.59415128,1.76863595,2.06327386,1.86265935,1.865205013,-0.011841566,-0.135874985,-0.072731056,0.023282755,-0.913005617,-1.656624205,-2.3062224,0.014283718,0.445284833,2.107097134,5.287486179,1.558349344
-0.17543931,0.971304302,0.842880757,-0.968459884,0.46442295,0.63945463,1,0,-0.654726058,0.246816565,-2.192282543,0.61771928,-0.6255531,1.13529674,1.23615079,1.373054017,0.31263161,0.594134968,0.802098132,-0.829336414,0.400998365,0.432200457,0.616101022,1.169377958,-0.066277487,-1.459860207,-2.208860406,-0.65274894
-0.17543931,-0.020160369,-0.65996831,-1.071495031,0.83676944,0.48506359,1,0,-0.702075938,-0.302004496,-2.715354658,0.62197091,-0.16392796,-1.24196626,-1.2503024,0.032889828,-1.475756257,-1.339028329,0.424044473,-0.720111957,0.169402242,0.197634588,0.30122484,-0.517575769,-0.051639991,-0.362011076,-0.510305913,-0.12692325
-0.17543931,-0.722166195,0.504143862,-1.026917998,0.46442295,0.81432072,1,0,-0.552418949,0.261026642,0.883052895,0.62197091,0.52840506,-0.88415481,-0.28587018,-0.182548639,0.167564152,0.297618769,1.034282819,-0.984283114,0.152536164,0.343375795,1.6937776,-0.642962718,0.846081915,-0.967363745,-2.056878827,-0.64902868
-0.98591316,0.584455469,2.66818932,-0.416198849,0.45413516,0.81432072,1,-2,-0.691571924,0.222775815,-2.289984807,0.61771928,0.87474906,-0.77973371,-0.95337408,0.404979255,0.886914578,0.769736175,1.130153181,-1.01209297,0.43332692,-1.656624205,0.6937776,-0.26717428,0.143688628,-0.792480893,1.075181462,-0.107691415
5.27222899,-3.986019049,-0.967297021,3.719061175,-1.10514763,-0.84829817,8,7,4.835759429,0.832262033,4.717176531,-0.27537839,-0.01962423,4.61816905,4.5022798,-0.595867024,1.421590278,1.318446629,-3.131568676,3.620835868,0.041048831,-0.534175079,-1.3062224,-0.795590725,1.224519573,4.043927364,4.815765541,1.504355161
-0.17543931,1.962768972,-1.067043231,-1.071495031,0.83676944,0.54777376,1,0,-0.692471484,-0.471460922,-2.715354658,0.53534433,1.62383619,-1.20506338,-1.28022146,-0.964914624,1.607055625,2.399656828,0.972050963,-0.96292638,-0.691261942,-0.656624205,-1.3062224,3.160858475,1.357262412,0.93514028,1.09376791,0.668002649
0.19469326,-0.309619212,0.73462206,0.875934777,0.21142631,0.03379881,3.5,0.5,0.315124742,0.478268655,0.015469621,-0.27811841,0.20944492,-0.70480823,-0.549668,0.997008546,-0.005228772,0.343914928,-1.640221345,1.592198068,-0.062253314,-0.656624205,-0.606135338,0.974895119,-1.02779258,1.078783322,1.655592181,0.546905585
0.79419417,-0.020160369,-2.657995796,1.100463808,0.14338453,-0.20358424,2.5,1,0.793504858,0.19823203,1.730455108,0.63832059,1.34249782,-1.22100964,-1.24239637,1.220286844,0.805569642,0.775510268,-0.546412923,0.23518727,-0.538320435,-0.656624205,-1.3062224,1.305496022,-0.795045436,1.181885244,1.186178456,0.137543915
-0.17543931,-1.011625039,1.10190643,-0.313163702,-0.10296726,-0.56297494,3,-1,-0.27809321,0.187536826,-0.621441804,-0.3005092,-1.2851602,-0.30906631,-0.04952468,0.877177534,-0.017705151,0.306513813,-0.68743679,0.353051936,-1.20908064,-1.060848901,-1.3062224,0.766026999,-0.573963611,-0.814655108,-1.409407422,-0.305883486
-0.16624161,-0.309619212,1.074373436,-0.829941063,0.14338453,-0.23371781,3,-1.5,-0.109385431,0.770055993,-1.496665871,0.62197091,0.85089215,1.20497578,1.29849371,-0.108323338,-0.031258515,0.012658937,-1.504985302,1.729930093,0.570113571,2.343375795,1.326548388,1.082857921,0.26353258,-0.029846233,1.677467878,0.477912672
0.49904256,-1.011625039,2.903008697,2.013185336,0.46442295,-0.23371781,7,6,1.047729134,1.641012015,3.682462286,0.63832059,1.44249384,2.71055984,2.70057654,2.240455818,1.95759171,2.484370926,-1.522889543,1.960676417,-0.266459318,-0.656624205,2.6937776,2.398103971,-0.551720333,3.72655871,3.908219842,1.655940384
-1.4494221,-1.011625039,-0.599895603,-1.071495031,-0.22743167,-0.48017614,1,-5.5,-0.654726058,-1.466744983,-2.597002593,-1.23001722,-1.23129563,-1.22988251,-1.24574372,-2.452451105,-2.067046044,-2.791054368,1.146159816,-0.993535832,0.676203028,1.343375795,0.6937776,-2.246522816,-0.221222026,-1.816053386,-1.819874028,-0.81555394
2.73346112,-1.011625039,-3.933695798,1.444560056,0.65028429,0.03379881,2.5,0,1.174311796,1.134633367,1.997877712,0.50075385,1.35057597,2.56727286,2.51158709,1.987049057,2.007660956,1.801144115,0.699218157,-0.407142685,-0.539876012,-1.656624205,-2.3062224,1.788783723,0.043120659,3.506735995,5.364153874,1.837889365
-0.24122258,-0.939933201,0.973257272,0.342132479,-0.86540121,-1.61101347,3,-1,0.366781178,0.803616713,2.044961424,-1.19516967,-1.0073407,-0.82640998,-0.97730859,0.807058471,-1.173772021,-0.184006545,-0.992460554,1.870614058,0.107822766,-0.080412108,-0.3062224,0.047281735,-0.434725349,-1.61580243,-2.124864261,-0.62420948
-0.54557188,-0.335317363,-0.633642571,0.65123792,-0.67035748,0.03379881,3,0.5,1.244376553,0.716206831,3.339743463,0.59415128,-0.6255531,1.41918796,1.30889813,1.245403239,0.163118211,-0.078623269,-0.069922527,0.050337822,-0.118059536,-0.168974012,-0.3062224,1.035034965,-0.657464692,1.32622523,1.12715563,0.746671169
-0.17543931,0.584455469,0.4550321,-1.026917998,-0.47531375,0.54777376,1,-3,-0.692471484,-0.287291452,-1.763291442,-0.08426638,-0.48837787,-0.99732752,-0.95339108,0.308993625,-0.423129455,-0.595821036,0.241881327,-0.401550195,0.008531909,0.343375795,0.6937776,0.322135377,-0.394397443,-1.021428846,-1.431413704,-0.472288445
-2.42825327,0.630449156,-3.024391084,-1.071495031,0.26937922,0.63945463,1,-7,-0.654726058,-0.87069534,1.092898208,0.62197091,-0.97408178,0.0338898,-0.56291491,-1.433290322,-1.019600217,-0.636730458,1.206827891,-1.029974195,1.190259632,1.57196274,2.6937776,-0.773234272,-0.563840916,-0.97662268,-2.033741145,-0.668779783
-0.55476958,-1.616240876,2.003873055,3.375457793,-0.65261651,0.03379881,6.5,2,3.258587947,-0.47846814,-1.298041935,-0.26402928,-0.81879713,-1.19465611,-1.1904302,-2.061307589,-0.70868303,-0.682800726,-3.163967567,3.762464992,0.149865921,-0.656624205,-1.3062224,-2.007802098,0.793716951,-2.605668742,-1.607043098,-0.506462221
-0.17543931,1.962768972,1.802471325,-0.829941063,0.65028429,0.81432072,5,-4,-0.626561074,-0.676186712,4.901151073,-1.17820774,0.70317226,-1.19034708,-1.23082872,-2.29333765,-1.24055898,-0.977697444,0.031377537,0.042776402,0.835404816,1.343375795,1.253449828,-0.124831202,1.62566301,-1.783059066,-1.827896925,-1.019136233
0.97314855,-2.828183675,-2.83214534,4.236824269,-0.78886738,-0.86209851,6,1,4.467278491,0.005774796,-0.66394502,-0.02025732,-0.0980159,3.61212788,3.23676779,-1.396961048,0.651484578,0.40675291,-0.320455546,0.17725962,-0.06623715,0.343375795,3.6937776,-0.382686897,-0.385717874,-2.045352743,-0.434436934,-0.595784969
-3.08433975,1.962768972,0.906273176,-1.026917998,0.83676944,0.48506359,1,-3,-0.692315033,-0.766785145,-0.496154726,-1.17820774,1.10625975,-1.23584439,-1.29700786,-2.005072325,-1.996075712,-2.179673996,1.10999112,-0.982361943,0.833232625,1.343375795,1.6937776,-1.033111097,0.543143797,-1.864898991,-2.16097901,-0.667352053
-0.17543931,0.971304302,1.006820483,-1.071495031,0.14338453,0.12567289,2,0,-0.691571924,-0.039485151,-1.636737665,0.57968357,-1.12254667,-0.65857557,-0.30206171,0.147164854,-0.451332825,-0.140914831,1.033810422,-0.962245341,0.373254488,0.427591384,0.620922485,0.130166507,0.217289818,-0.767170139,-1.361746781,-0.640332478
1.76382764,-0.020160369,2.036423143,-1.026917998,-0.47531375,0.48506359,1,0,-0.628718414,1.266209352,0.942537693,0.57968357,1.61292445,2.83136315,2.90688196,1.794450537,0.15147182,-0.09438585,0.185875761,0.295072742,0.707293448,0.591483066,0.6937776,1.711198471,0.127775075,2.599551135,3.238818764,0.593318057
-0.17543931,0.971304302,-3.181018483,-0.829941063,0.21142631,-0.95249921,1,0,-0.593698761,0.252880543,1.092898208,0.50075385,1.30777691,-1.27801326,-1.30592501,1.671924215,1.442691031,1.279253614,0.312396631,-0.679000688,0.039974939,0.074211473,0.137762429,1.831081081,1.198828914,0.48062641,0.897702076,-0.233517119
3.86225423,-3.986019049,-4.569564738,3.356505808,-0.47811675,-1.25162277,5.5,1.5,3.301008446,0.384931278,-2.48583225,-0.29584831,1.15091967,3.81458904,3.29191804,0.655997524,1.110242703,0.39012,-1.660746771,1.790652659,0.013657174,0.343375795,-0.072878312,0.069030156,-2.562110051,0.32911549,-0.404663613,-0.162315338
1.08934577,-2.003089709,-3.207022648,1.652724842,-0.78886738,-0.99415109,3.5,0.5,0.813062034,0.387683705,2.044961424,-0.29584831,-0.65420305,1.62663437,2.60433079,-0.121834147,0.115452334,0.254146897,-0.761456091,0.899759079,-0.363194857,-0.397557356,-0.57455738,-0.89726261,-0.649763899,2.694022726,0.374930784,0.336120794
-3.97899226,1.962768972,1.749224111,-1.071495031,-0.29801099,-0.48017614,1,-6.5,-0.628718414,-0.960871129,1.644821836,-0.26379268,-0.40514745,-0.45627738,-1.01639019,-1.832929816,-2.155041155,-1.524997824,1.130683491,-0.992912619,0.64709148,-1.656624205,0.6937776,-0.835863116,-0.715994677,-0.414282593,-1.935409566,-0.607594338
-1.14507279,-0.020160369,-0.438711129,-1.071495031,-1.06044494,0.45493002,1.5,-3.5,-0.626320288,-0.820066677,0.883052895,-1.05067385,-1.11255006,-0.96071888,-0.58151053,-0.810022875,-1.036185896,-1.178788714,-0.50410153,0.328856025,0.184662937,-0.656624205,-1.3062224,-1.263207664,-0.724942094,-1.791884068,-1.826228772,-0.458057493
2.42911182,-1.713630865,1.377432104,0.434223271,-0.12070823,0.03379881,2,1,-0.127538594,0.728670122,1.107619692,0.63832059,-0.30906308,0.08081125,0.49684919,2.170711857,0.878106689,0.774012109,0.070383317,0.224193422,-1.078447955,-1.656624205,-2.3062224,2.249354667,-0.014217024,0.968717681,-0.832509236,-0.060338219
-1.14507279,-0.020160369,-4.987741608,-0.829941063,0.09207646,0.81432072,1,0,-0.474463118,-0.92861482,1.702242601,0.62197091,-0.95211752,-1.26550045,-1.30151618,-2.429305324,-0.504217757,-0.455266565,0.536255732,-0.700526156,0.034097299,0.085677252,0.157154278,-2.097701612,0.279373111,-0.817079691,-1.656830936,-0.915663221
-0.17543931,0.971304302,1.014897895,-0.296347363,-0.67035748,0.03379881,5,1,-0.132095277,0.26004295,-0.264432724,-0.26379268,1.16555224,1.92277258,1.46526172,1.233256838,0.546167793,0.791839041,0.233443912,-0.076698792,1.174815812,2.343375795,2.011827659,0.875600332,0.235443369,1.981973025,2.659805684,0.732629757
